88.1302188	112.017685	105.004418	96.7594567	102.922634	63.3718612	67.7550201	47.8383362	57.3534671	87.033818	96.8300582	107.086024	113.866107	120.853913	96.4125991	92.7273565	109.353747	93.6637484	100.685808	130.448144	141.728938	202.12318	294.97722	298.94148	314.216712	293.225949	314.944516	302.375014	278.693341	287.651738	265.175239	290.048285	300.414101	291.032171	294.105151	302.165053	261.437893	295.996285	284.910053	299.01701	296.927727	285.912223	230.916645	258.475026	306.72421	323.070525	331.073122	311.59704	332.72773	328.623218	339.294176	326.266144	332.473572	329.380428	330.498117	333.345065	331.990405	336.618288	342.549776	355.988939	350.964293	357.70737	345.167824	331.971288	346.831592	346.808443	330.616128	334.380514	335.365859	332.957164	355.439806	340.434366	347.140876	354.404584	362.795418	363.911098	358.676034	348.757986	371.264698	353.373226	361.275696	360.872644	346.561793	353.676262	344.865467	324.150384	336.67524	321.632595	319.185682	296.747171	308.438544	301.266899	312.181524	300.346233	306.720361	288.401539	295.560652	287.146153	291.491122	285.353335	301.258712	308.104823	302.994165	304.124762	291.578673	294.174022	278.657489	290.074439	253.984351	297.026082	272.907718	298.314723	280.880755	297.516013	263.75347	313.403788	268.132041	299.408619	217.231129	274.251618	227.600993	257.191725	221.50678	263.517097	216.656745	214.44224	201.820349	188.8369	151.32906	122.034835	58.6714926	12.5625229	-28.2041907	-63.5126622	-97.4471964	-102.000061	-121.744574	-118.514634	-100.273755	-129.122073	-141.038294	-117.660394	-116.117724	-116.172115	-107.908777	-125.177845	-91.3717808	-78.4198881	-71.3544889	-57.5124771	-43.2376767	-62.4542218	-87.7410557	-68.7837886	-65.1817334	-40.8151143	-43.7965708	-30.535783	-41.2120403	2.16642283	-10.3005201	10.3456076	25.5291773	25.4084912	17.4502197	25.8458531	34.7832922	77.3983399	81.7885425	76.3894778	104.533215	74.9490502	106.468433	111.334653	151.799304	172.396271	169.91478	213.342346	229.34828	237.93702	207.297137	207.315624	200.93085	149.902911	133.222041	111.586137	121.979182	102.958189	101.580712	113.920913	74.7473853	64.9155017	17.0344365	34.8547704	39.6807937	50.9141035	48.9779078	24.7298505	13.8237307	30.3526145	38.1759548	28.3002338	4.09082	-0.15550759	26.9034123	16.6746634	31.2823161	44.196203	43.2182546	17.856253	15.458606
85.848933	86.1637384	85.0785256	75.6183583	60.4420415	59.7256778	58.3765102	31.0416185	31.268502	55.5706928	44.9835696	59.8369484	48.3862235	84.9502381	64.2851352	51.0262534	52.2698056	31.0822693	55.5540649	97.6575848	138.111461	124.102681	84.6592908	124.089354	141.891854	125.659932	116.312114	102.040001	108.405238	113.342102	125.360749	108.728955	99.2032862	107.248659	97.1986044	94.7765705	100.333698	92.3530339	81.560646	86.4385414	78.6623995	91.5950244	77.0071669	24.7263577	-7.69642254	-2.62626264	-20.1130232	-9.41944082	-24.548927	1.48350396	-5.46471304	14.6060673	23.5643446	42.861	35.8634454	37.1685571	38.9178212	50.5223473	41.4554506	45.6732468	43.317033	44.9541129	58.5594176	74.1428032	60.8924426	61.8874658	80.115072	79.8427085	73.6087577	77.5516827	61.7647652	72.008862	64.9909014	59.9624149	63.5002361	69.1513363	61.2942771	70.6177991	51.9426713	41.6404289	35.3696013	18.529161	16.2130279	-5.78982607	-7.90076773	-7.55163236	-14.4392204	-15.9121348	-32.711562	-35.9824415	-31.2821993	-40.0918349	-43.624223	-49.9841419	-37.4164607	-54.1529252	-46.9524868	-55.3812096	-27.9462323	-31.6926786	-30.3082965	-28.6766647	-18.6264116	-35.3555669	-14.058275	-27.8876362	3.01905849	-16.5431392	-6.76670614	-24.0142326	-3.24766843	-10.7312491	33.7519262	14.4272735	14.3386749	-19.0509942	2.34876017	32.516291	41.0264231	35.6966684	27.8437519	31.3040071	40.9333263	42.4743683	39.182662	60.5660621	52.1759857	66.0920614	49.1412563	55.4182307	53.9885722	8.01544502	-11.1530663	-20.3074881	-27.8166061	-32.2894156	-26.3878089	-43.6443691	-31.2434105	-27.2932435	-31.4346901	7.04204732	2.01559828	-9.07897339	-10.6132029	-13.1637937	-22.8324167	-39.5980131	11.5487432	12.6712672	18.4686103	3.55903307	-56.4966912	-63.7649181	-39.0875025	-34.5704132	-30.2818437	-34.5389908	-47.7570971	-17.9353291	-24.3798236	-40.4921684	-43.5700847	-22.8684185	-32.3941997	-51.6055652	-46.868767	-26.0982506	-39.7652611	-42.4729672	-39.1510663	-37.7509743	-49.8454943	-45.9383418	-36.6775803	-41.4393555	-40.1687926	-37.7091914	-15.9870078	55.83268	77.9524824	106.832336	96.2217025	83.0312841	103.531977	96.3464595	99.0844905	114.857282	95.7303514	99.9974127	96.1455653	89.6503476	30.9938383	52.0698004	57.970155	51.9655826	69.4832816	62.2915338	62.1901287	71.4339419	80.0074848	66.1635966	28.0609125	43.1759549	52.4432602	45.5411828	57.8052085	83.1366931	75.9939028	61.6134621	63.9552956
73.2442486	35.3524289	43.7277828	60.7416024	69.2063663	59.3844593	63.6881653	28.227742	27.0059009	45.3985062	54.2156648	70.337052	72.9510137	81.9996042	83.3986822	81.6500673	69.1150377	46.8293158	79.9152938	101.800378	111.782241	91.5224252	82.1102789	81.8132778	54.1427574	49.8226247	86.6532359	102.134595	105.388145	117.75281	108.038527	134.221217	85.8300146	93.6475429	85.5926958	108.964515	89.8616884	103.095989	98.0760412	110.437065	90.0451338	114.983799	109.588448	86.6387208	80.3066215	51.3655504	16.4293089	16.9494279	25.64762	-1.59466107	7.65901933	-22.8382929	-19.8124603	-12.3513463	-1.41341537	6.86292625	7.96625911	-2.70386995	-6.70188808	7.89249807	0.842982664	15.2704978	-6.84866686	7.3310098	7.62489747	17.3414465	-10.4360355	-1.68149955	7.74089074	9.56362551	17.3245813	6.33043597	-0.0780408473	-10.3514935	-10.6929769	-22.6983718	-12.9614327	-20.1781923	-16.7725853	-34.401911	-16.3762615	-46.6289184	-34.9110621	-52.5989433	-20.4309142	-11.5280019	-8.43629421	7.8788627	61.9692998	74.7763618	62.1339021	83.1171725	103.809223	112.119549	112.336609	132.088895	127.500152	137.175715	100.633178	123.70077	91.8996211	113.701044	115.866043	130.011844	99.7585755	117.286673	88.5558695	98.0718262	102.77082	116.508195	101.62834	109.633099	93.4775477	74.7934238	84.2611657	91.1613932	96.5734699	72.6041697	93.9234719	96.4823202	108.595592	111.650843	102.953273	89.3262748	99.664815	110.08198	89.1073782	104.339128	95.3258038	95.1503995	127.943494	120.204643	99.8841246	81.2793334	67.6408609	72.1700811	70.1658867	60.2605216	53.465941	66.9063119	72.3843487	105.847661	88.8053845	77.4690244	87.8346996	66.4298836	57.8273298	84.1126928	105.857187	82.4760304	82.7609229	77.980247	54.7377393	62.3296496	77.0332457	78.3322477	70.6191819	58.8345889	51.0684046	83.2225685	64.3044252	39.6145249	38.2404429	75.7175596	68.7050779	51.2186051	49.3845265	64.5853484	50.5920992	46.8103889	55.5886767	30.4063486	47.0081831	54.4216347	65.5091099	32.7658818	26.938387	-14.3054466	-25.4426386	5.4947239	18.0575233	47.4324239	34.7892022	44.4724619	25.9765135	19.9902402	29.5309161	59.4520245	38.6731628	72.9555907	71.1052884	44.7923803	21.981521	28.8051314	55.1509629	47.3177671	31.2728065	34.9111685	63.7640032	59.5381086	56.04179	61.1410733	37.0186959	58.2354561	53.2028514	35.8071616	39.008302	67.3378765	52.6586682	76.610407	61.0620019
69.6172155	55.9035643	112.68015	124.249335	116.987294	131.500908	113.231457	76.8778955	68.7896997	98.3377848	78.064564	96.8563045	115.798138	99.2469649	76.7188663	100.951161	101.885953	92.9893956	104.804605	106.341686	107.69787	98.1085755	92.5190765	95.8744675	103.215624	106.247414	69.2502024	69.6367444	73.9113449	88.524574	70.3297202	96.9315203	97.3838595	123.979834	96.650938	103.349962	76.7635254	113.684024	77.2937934	111.538214	96.3067484	107.401932	95.6882451	64.2211081	57.5397488	54.726291	71.6449314	44.7040909	30.2915354	32.9767762	23.4809119	-0.68690034	-17.14828	-26.381253	-47.8806208	-48.9599251	-58.9524279	-54.8865184	-58.861151	-65.8511054	-66.8854777	-66.3533257	-54.5719036	-53.0748931	-56.3361584	-63.0510256	-39.9558526	-50.0471792	-41.8516743	-58.9139396	-60.5765558	-68.9494602	-49.0921855	-58.3644899	-47.8718567	-63.0716623	-40.0215883	-55.1110113	-48.1034638	-51.8620568	-49.670684	-35.3247461	-31.9472888	-13.2364924	17.3355177	11.04885	51.9002703	42.3939794	39.8546011	29.2802002	52.6602272	48.7350626	48.6754	55.6651137	62.8469907	60.5735349	70.6678519	73.8750511	81.9832407	79.5388311	86.0736399	72.2901807	55.5202172	62.9592032	75.7288218	75.6022928	49.6425283	67.5832883	51.6662141	55.429687	47.6240694	42.4552655	38.41438	61.6577151	78.838498	85.9344537	41.2573738	39.7492152	31.8896535	20.5755418	22.3181857	20.6219654	26.2821904	26.4902508	11.8826679	9.353619	-2.48893746	-1.25427473	19.973031	27.6318343	11.3346896	25.7876557	24.8314174	-1.76429581	-22.6922755	-22.0134277	-36.3944754	-47.0549833	-13.5887268	-2.04799696	-14.1802345	-9.07768791	-12.7252086	-19.2051954	-10.5774309	-31.7206066	-49.1961522	-18.1226672	-1.64149218	-12.6502091	-31.709379	2.17718661	-10.649759	-39.8454355	-19.314174	-19.6297871	-41.5643708	-30.0575808	-9.82953237	9.61144185	-9.42410589	-25.8029005	-33.8738842	-34.1520488	-28.0417427	-21.5266869	-28.1074216	-28.5804399	-34.2196425	-47.5118054	-31.7465061	-28.2598915	-35.9765938	-23.4125078	-13.9607014	-37.4264098	-29.3493986	-27.9028111	-12.4511422	-7.23023602	4.1138309	-23.0014111	2.10719099	26.3050138	12.0541423	16.0295661	35.1748435	43.4257634	46.1565042	65.3858796	69.6627609	88.6489795	79.4254335	61.3987717	56.7911994	64.4032292	54.3351903	65.9177164	99.3420468	82.1306209	69.0397055	88.6928373	63.1093868	67.0716609	72.6299707	62.5614902	70.8044864	77.7484931	77.9637313	85.7012372	78.7094555
-1.22443724	-3.93959379	6.50037631	11.4002804	18.8856433	50.3015087	6.07982791	8.60248795	20.5265113	22.6932908	21.268752	26.6801514	20.365416	19.3008312	0.573888323	16.0843607	30.5736142	23.3662987	17.1322979	13.2584604	8.47699172	21.7210633	-7.59189969	-27.6638999	-13.3116865	-24.4325586	12.1253798	-20.1102419	-8.73242361	-21.4717737	-8.66831814	-37.544488	-14.6263003	-8.79741152	3.84057838	2.56984154	6.91346223	-15.641537	-5.01356946	-16.3955295	-17.0929746	-22.4495157	-18.1543726	-37.3115615	-72.5049842	-55.0351551	-64.3864953	-29.6268579	-31.487707	-37.7348866	-55.931171	-17.9041046	-33.1464766	-39.3686977	-46.2327995	-52.5327376	-64.656998	-64.7690676	-69.0850612	-60.4714926	-59.90802	-87.010692	-72.0335767	-102.561229	-60.2490698	-85.5562051	-78.3201215	-104.29154	-95.200493	-110.601927	-84.3190346	-93.7301822	-92.3919678	-94.9105984	-97.4363032	-98.7443926	-103.870997	-100.546881	-111.996715	-89.9478302	-93.107861	-77.2581795	-68.3397901	-66.2284168	-86.966459	-87.5421154	-66.0297877	-78.101817	-62.384641	-77.0573835	-76.0749228	-97.4058387	-72.8471965	-91.6041346	-83.7667934	-85.4598414	-63.8160176	-87.3403402	-61.8504164	-81.8824993	-60.4052893	-74.4641828	-59.1680852	-76.4069163	-44.053958	-59.6814942	-19.5293223	-33.3177872	-12.7574211	-29.5094933	-6.61875113	-25.4308474	-25.6122639	-25.4111911	-22.3451402	-45.2024149	-3.31937607	5.38410951	3.58434078	8.94669677	6.18561399	-7.8868973	-7.23168173	8.1153605	1.96854531	5.38665701	20.3017738	46.1074475	6.58684173	22.7807093	14.3274296	21.1920869	0.818332158	23.7570681	10.5673363	5.60798762	-7.26144567	-3.95239844	9.61198995	19.2479659	22.2115651	9.56904995	9.79296712	0.396392253	15.1632713	12.8449132	-15.6085479	4.90084389	32.4281155	36.1620025	10.8058886	22.973841	15.4960066	-10.0431463	0.320969742	-13.0685504	-35.0055645	-19.3168292	-15.2219848	14.0578601	4.3199136	-18.9098241	-49.8070363	-60.9037279	-39.1749581	-38.8472348	-56.298425	-26.9629171	-45.4950855	-52.2998628	-36.001138	-24.8626285	-38.4401121	-30.7617288	-23.1801513	-31.8433693	-18.4383511	-6.03126739	-28.9216544	-29.9678546	-23.4244171	-34.7871596	-26.5863273	-6.42312057	-11.8160547	8.63435752	6.96341857	41.3729586	37.2634255	33.9552686	47.1960902	71.7835875	53.8848076	51.177044	58.3069057	55.382912	61.066936	59.491269	77.6128575	72.6603922	64.8824306	71.703913	58.7245771	64.4080146	35.5599955	54.272963	63.2250699	67.2943038	86.3338426	81.646434	76.9445144
2.28684973	-0.678934666	16.2750976	19.6484466	22.2032709	46.7678852	21.1424412	23.8534987	5.88683112	-14.6299336	-9.12568151	-12.0511723	-24.2381057	6.46574314	5.49003378	-16.4135992	8.7988408	-10.5375676	-18.0593646	-0.967449437	-8.24922981	-4.52086527	-5.02158454	-11.859707	-19.0376854	-31.3844141	-29.5808758	-19.9625785	-18.7663159	-46.088127	-28.6408443	-40.5822215	-29.1421207	-64.0454699	-43.4439222	-46.8100692	-24.3907677	-26.8160716	-29.6814395	-40.8704887	-32.3558551	-27.4552364	-30.6240395	-4.92349329	10.695443	16.8541563	34.1614689	2.71172311	-14.5095175	13.7662674	21.8434585	21.5778987	19.6162753	28.1841588	36.5010329	37.1781239	40.8492074	35.4050401	39.4250634	30.2962085	42.657766	45.511055	52.3451167	44.7936591	25.0462803	23.5197696	29.1838102	31.6360264	37.1075325	38.4940821	15.6664933	18.8518252	17.7289803	24.6842478	18.0385705	24.4708911	18.6771758	28.1370426	41.0388384	23.2608175	22.2217587	18.0813794	10.0534517	10.4892838	-17.0525595	-21.7157164	-43.4231221	-51.3800041	-54.6937927	-64.2745349	-51.814044	-75.4035181	-75.5783172	-81.6932533	-73.8989555	-87.5380062	-79.3784114	-90.3566066	-75.9248511	-80.6705377	-49.6645909	-61.4356015	-33.9122728	-43.3915978	-43.7809355	-58.768847	-49.0635159	-49.5699941	-65.8409055	-52.0793575	-50.920782	-39.1739273	-35.6007791	-38.6176711	-39.6382839	-15.8562936	-25.1830231	-38.0683327	-40.5267504	-39.8999231	-28.7562743	-2.84779219	-18.0023447	2.01493455	5.43081369	10.0887645	-10.1470696	-4.84652513	14.5275103	22.2675949	16.3367104	32.2531806	22.5932992	41.4673717	53.6431718	40.567767	3.68194814	13.4250972	11.8600005	5.26613646	37.6659402	50.8942223	32.3377974	14.8806239	11.8379921	24.94743	1.57948465	13.3341481	46.307663	37.1179448	4.35037253	4.02987358	16.9612427	2.82135796	33.2487717	13.8734996	3.31476566	16.5277286	24.7363098	30.0151588	44.9949969	-3.48132529	-16.0477303	-7.7080688	-3.29844817	17.3841267	1.74412215	16.0566974	-1.04437085	11.5006757	5.11580202	-4.28411138	8.1653948	4.14842976	16.8049641	20.575993	32.511834	39.6090288	38.1730118	16.7745657	8.59709384	5.65253049	-18.2029857	0.600136542	-1.86952125	-0.530112348	15.83018	24.0165528	23.3911278	15.9519763	48.730725	35.3131267	20.7641523	38.5014865	35.5624023	26.91031	41.3244583	37.0283237	55.2186425	66.0755611	65.5961593	45.3538774	50.0499864	44.6254201	19.8849898	39.485802	40.7300298	43.5008217	61.8253819	72.6659013	65.2952418
-37.5019237	-35.2929021	-21.7441571	13.1425559	25.0383212	-4.56494178	-6.95960831	-14.5301893	-22.3237987	-22.8742595	5.05522033	26.9139955	39.3329287	27.2822452	23.2206394	5.18681139	11.4903795	16.9769772	-4.2658091	13.4991374	17.5946407	30.6787391	6.42517003	1.96011009	-5.43543632	10.4048047	-7.9895795	0.76332705	-3.95224192	-10.5529604	-7.17084941	-5.40296948	-1.08081957	4.00073088	-13.8997081	-17.2592732	-32.324875	-31.2828887	-16.8523461	-1.15289858	0.271913408	6.72076106	13.2185025	7.30899527	-4.31736739	6.62122499	5.465699	40.9920789	42.336475	38.5106249	26.5707624	30.4526365	36.645744	42.4261824	41.0822744	43.1277861	48.7697607	60.4987423	59.3284854	32.0476387	39.4022224	35.5978898	37.8889409	26.7159837	25.879653	25.4007828	20.7340361	27.6656858	8.49237433	23.6800737	25.991052	36.7771159	26.7973743	42.3431779	35.7897116	50.8174899	40.7124111	54.231296	47.6125267	60.0930525	62.3436056	65.1968121	56.3550691	47.9890278	53.1027977	38.7560488	10.0039924	-0.969484832	-7.32871728	-19.4473997	-3.65028497	-14.224972	-13.2543606	-33.9027785	-12.2054969	-34.6005839	-23.2768031	-37.5692292	-9.05236272	-22.8887744	-16.6888293	-25.3518359	-15.3296248	-36.1864655	-30.488909	-34.1703471	-37.0210807	-54.3027126	-35.3858789	-33.3543385	-42.6989084	-35.4729402	-40.1790122	-39.2183277	-34.0557794	-42.8829394	-71.9550067	-43.1986497	-37.5383014	-21.8427836	-43.2619455	-31.9101749	-38.2116818	-56.8588662	-57.6198563	-37.9872439	-33.4634501	-31.984831	-42.2101427	-37.301309	-28.1830359	-24.5911721	0.442498064	-22.3621609	-14.3348577	-12.1336023	-39.6363361	-20.6335309	-29.8149955	-28.5417748	-15.4493734	-11.7915588	-24.7460968	21.0595244	-1.98420589	-32.425088	-16.6136733	-13.3684461	-8.71307345	1.4941394	-11.8135163	-5.2580689	-9.67072607	-24.6796892	-2.04050984	-10.5986934	-3.08919269	2.60757912	-15.4275331	-0.607501097	16.3483241	4.62127018	0.663998127	-7.6874386	-15.7490847	-12.8444241	-9.94192887	-5.09281801	5.0284576	13.7070761	-4.19791597	-6.40115135	4.48002782	-0.892080579	9.41336481	-5.79571119	-1.4239239	11.7241317	-3.81519253	9.44408255	-8.93512298	2.05353779	-6.22382907	-11.3617209	-13.0797464	-4.11636085	20.2071519	-7.0555626	7.07799268	-1.67665717	41.1239311	24.4309778	5.88030946	4.07775081	12.1587264	3.15924197	24.327281	4.42030865	20.6075015	42.0178912	55.2175784	20.6391592	26.0609799	18.7754612	4.57075306	16.632743	34.0140616	35.8492616	61.7962474	46.9305403	8.83884129
9.64615475	-9.86110383	8.29996612	38.5794053	18.5523593	-1.09688673	-2.88563072	8.68263138	-1.76681502	14.1779938	24.2045528	8.7993137	22.8109217	-5.01973198	-12.3010562	-23.0133011	-10.8224	4.68241879	0.365020137	11.9272264	14.1140009	24.8546904	6.63934356	-6.54614167	-18.2913891	-17.4063544	-11.9425699	-4.69260112	-12.4251998	9.38049755	3.59575786	0.431285355	-10.4081174	-13.7901718	-1.39566754	-12.9753132	5.52849043	12.7384513	14.0010504	10.6498525	15.2396264	18.8703245	-1.94939509	-20.1969825	-34.0159871	-43.5490899	-66.8990427	-51.8434326	-74.5182207	-47.9664698	-58.2860693	-38.0169848	-58.0815387	-28.6927224	-39.2665241	-37.9782507	-46.9477726	-47.0725941	-31.0683198	-10.0250335	3.50148951	-10.5454662	-3.78372206	-5.0339292	9.04186012	15.5900175	-0.348197529	8.38700041	4.00036328	6.55847754	-5.89035104	2.76110118	-6.72017375	-8.04669938	-15.3430246	-13.3288412	-32.3257011	-33.1641696	-54.3894432	-30.9539129	-51.9915649	-47.1582242	-64.8741909	-56.6637796	-48.0477132	-43.7964059	-31.0730925	-28.7803827	-27.2388883	-21.8164592	-32.1369826	-30.4903401	-25.6046182	-34.6780907	-14.4959943	-23.4584879	-14.0875524	-24.8680112	-20.5235352	-24.1393805	-18.2875737	-28.8160975	-22.9500526	-39.6915652	-27.3986321	-39.7826575	-20.6325595	-32.4496478	-30.7884524	-50.1499354	-44.5490898	-61.4889387	-46.0074079	-45.6558665	-56.084249	-61.8968602	-43.9381487	-40.1729154	-52.8051012	-43.9813302	-45.31642	-50.8129178	-55.3804159	-32.6350317	-49.3494214	-43.3656397	-42.8134208	-33.301242	-28.6391835	-16.1851005	-12.8550444	1.08209892	-17.3047261	-21.7585892	-4.78228185	-11.4011915	-22.7577729	-1.18960817	-14.9733984	-1.61521981	-15.1462704	-22.2676056	-31.1723186	-9.02184312	-29.8651234	-32.7740347	-9.7092369	-8.8152146	-18.644048	-20.6392413	-14.4967236	-32.4076869	-40.6966342	-54.5265471	-38.5172018	-31.3633797	-15.5518901	-34.1924944	-55.1537261	-40.8248024	-35.4714187	-25.2420397	-18.9038485	-22.5040784	-3.79671659	-36.1496101	-45.5057951	-43.4768161	-13.1179103	-13.740063	-20.5536413	-19.7468377	-20.4633969	-39.782311	-28.2910478	-29.6470143	-50.2518489	0.50763754	-8.14034022	-3.8957854	-14.8189772	-24.099362	8.74011808	4.97017966	1.73783574	-2.89350841	25.0959083	8.42029309	16.4227117	9.65292083	16.7842673	25.0365513	-5.96343346	-14.0468998	1.22945898	7.44202223	23.2672797	10.7019524	28.2738225	53.3852887	54.9844681	14.427152	40.9150335	18.4070517	-10.942412	20.1020587	40.4209549	26.7311353	46.579827	52.3018569	29.3422854
-18.8797422	-28.2823722	-28.2947516	-20.2604404	-44.5941524	-37.2047256	-37.4559817	-31.1706228	-45.9143361	-35.1921217	-14.7143846	-7.79224603	-11.4880284	-31.1861661	-37.4288425	-52.3039739	-19.3417006	-35.3842355	-19.9266072	-19.3490691	-19.4191354	-13.3370575	-36.1442981	-49.7551548	-62.8748122	-63.0515848	-71.4827083	-71.2492013	-71.8842823	-45.1979408	-66.3178204	-46.7076562	-65.2262237	-55.7471542	-57.9549748	-44.3360976	-44.6826647	-49.5125169	-50.3554362	-63.4144691	-62.0456375	-76.3215265	-64.3054588	-26.6101085	-21.0828961	-19.6758097	4.14653986	5.24213607	4.77143782	1.88431302	-14.8219185	-15.7684982	-21.2511688	-33.1956954	-35.7922592	-15.6670282	-9.01044848	-7.49192434	-7.27047391	-5.63446035	-15.2599757	-4.9958236	0.0794236743	-0.407349055	-0.232714014	-1.06358793	4.96928535	3.55536972	3.67665231	7.05346409	12.6704457	2.8596051	10.5865811	2.36721413	10.0450154	-3.58263579	-2.40077179	-7.51254444	-5.35353073	-28.4180963	-50.9361359	-45.2448358	-50.5912368	-47.4720471	-55.0446996	-43.7600703	-10.3075794	8.17909848	23.7094098	35.417371	18.8144523	34.1476815	42.1599256	53.8498488	23.0285299	27.3207502	27.0763396	33.885384	16.698788	9.2602129	-11.8332982	-20.4071594	-14.2046687	-9.93898557	-4.49331415	-11.635704	-9.68945792	4.34494135	1.96319037	9.45624267	14.1236651	16.0172857	22.784752	12.0223104	4.98175731	12.8362875	7.81676139	5.43797002	-2.21907086	-10.3320996	-7.37478797	6.03655833	8.30953817	9.34852621	5.84425107	-1.6601303	-1.77568305	8.1802558	-1.45826967	14.0711399	16.4576297	42.7601567	17.9454483	35.6062464	62.2779599	34.5891382	33.5004692	24.7174132	43.1683449	30.2361333	25.5671801	28.6624631	32.4472919	52.9916096	33.4322187	13.5083545	21.2905888	49.0173413	38.3790055	41.1597758	52.1616896	84.8346564	59.6772428	25.1135573	50.0297731	40.5139923	49.9890758	28.3742566	0.658461044	-2.28734682	11.9184999	9.56754992	23.3135502	24.4564779	37.4430785	17.4675038	-6.80910229	13.2206899	29.8604582	30.8505165	43.8513581	19.1986513	29.3918487	5.85709613	25.3704931	27.0096412	36.2988389	31.6200428	40.0204109	16.4920902	-0.907375784	-6.44861033	24.4347764	45.6536318	19.2259621	16.5690856	22.0588066	15.4915463	18.8342632	33.1014566	12.1596067	-2.21222343	-19.3505282	11.7069398	35.2514216	5.07760698	28.8530277	31.597017	36.4353539	61.9004443	24.9249915	42.161601	50.6731265	44.7164534	19.2960213	15.4902198	48.8401876	33.2151584	38.180826	49.6474035	47.434185
-20.5930744	0.379920931	-9.26150106	13.3165453	-12.1905845	2.78572994	5.10910097	-5.53680209	-26.5419566	-16.1439791	-25.7115288	-10.7913707	-7.14539079	-8.76892717	-12.8387044	-11.6719687	-3.66834643	-8.77174521	-13.2070913	-27.5505161	-24.2782268	-14.3684938	-27.9394252	-27.9400971	-40.1823138	-26.4680426	-39.55371	-22.2060683	-48.1866907	-43.303453	-61.5273901	-42.8267577	-46.8458469	-24.317471	-34.6527693	-30.972	-46.3845938	-49.093303	-47.883477	-41.5451681	-43.5820759	-51.3021076	-10.4917242	-3.51168011	-6.23374904	5.58384372	19.337829	17.8924792	16.5816243	6.17108621	12.9524305	1.65520277	7.70947609	6.23803676	0.524354353	-10.892468	-10.1667433	-17.9817966	-21.5182177	-31.9687108	-28.0741923	-33.1684327	-33.2686476	-27.1914639	-26.0885498	-25.5546818	-18.7972022	-14.4006033	-10.9995016	-14.2861869	-16.5451819	-14.8539456	-16.6070602	-15.8160617	-16.0028359	-11.1309784	-5.59127797	-12.635657	-7.16861871	-3.53513572	19.1392123	12.8979081	26.7819314	31.7977433	29.2677809	36.900473	1.54311207	7.77984275	-15.1285966	-11.947405	-19.1832581	-14.4378879	-25.5970037	-26.2244125	-20.17023	-22.5003459	-25.9745861	-34.842672	-30.5231219	-40.614032	-15.1537053	-14.3763005	-19.4094745	-25.1997167	-10.5772468	-13.3300453	-22.4377056	-35.896772	-29.6749277	-28.3707147	-24.7741907	-22.7358362	-39.510764	-22.2358572	-10.1917763	-4.70868665	-8.59200381	-18.213563	-3.68813489	-6.55572043	-6.15315367	-18.2578732	-18.8135269	-20.6061459	-14.0178698	-3.84862589	4.15677416	3.23483989	-12.2621514	12.0978283	14.8168273	21.5919894	3.88578178	20.0687379	19.4451991	-9.42515922	13.5279686	-15.9667364	11.2436139	-0.664554004	1.36420513	6.57802524	-2.84584869	13.2539561	3.24354734	-13.18166	-5.48808558	19.6077389	-3.92284895	12.8272928	32.2928637	45.9334562	16.2927187	-5.29131901	6.39743603	13.5399641	17.6839817	-0.556189685	6.72340455	-1.61948409	-3.05901534	3.55658967	4.06824631	-2.16585426	8.9021193	6.42670269	-1.44605747	2.22075239	8.8097097	-3.53621927	25.2937067	28.5268569	25.921138	5.78699591	1.46936415	2.20098605	12.1933952	24.923537	33.363009	-7.45539798	13.4961901	0.828998047	21.5977141	34.7427065	24.491012	10.5047743	9.51580555	-5.43273734	-1.01360302	28.4736438	11.5199258	2.4622027	1.46424344	21.0305025	33.709608	4.55012247	13.4341158	31.0412023	40.2500314	41.4943408	37.6004384	53.7790235	50.5960243	24.6337437	24.937082	15.2744039	37.294982	39.7695672	50.2109671	28.0715353	27.1500931
